substance_id	substance_name	allergic_patient_count	medication_count
3501	Vincristine Sulfate	0	23
3561	Lidocaine, Tetracaine	0	23
3606	Norfloxacin	0	23
4337	Darunavir	0	23
5023	Latanoprost, Timolol	0	23
5310	Emtricitabine, Tenofovir Disoproxil Fumarate	0	23
6806	Goserelin Acetate	0	23
9700	Propylthiouracil	0	23
254	Ferrous Gluconate	0	22
332	Alteplase	0	22
336	Octenidine Dihydrochloride, Phenoxyethanol	0	22
506	Terbutaline Sulfate	0	22
729	Sodium Oxybate	0	22
762	Isoprenaline Hydrochloride	0	22
937	Hydrochlorothiazide, Nebivolol	0	22
1027	Dermatophagoides Pteronyssinus	0	22
1346	Ethambutol Hydrochloride	0	22
1378	Amorolfine	0	22
1392	Ampicillin, Sulbactam	0	22
1405	Bifonazole	0	22
1409	Amylmetacresol, 2,4 Dichlorobenzyl Alcohol, Lidocaine Hydrochloride	0	22
1841	Betamethasone, Calcipotriol	0	22
2424	Bendamustine Hydrochloride	0	22
2800	Bleomycin	0	22
4016	Trimebutine Maleate	0	22
4293	Dydrogesterone	0	22
4748	Dimercaptosuccinic Acid	0	22
5069	Parecoxib	0	22
5432	Eribulin	0	22
5738	Icatibant	0	22
6335	Mercaptopurine Monohydrate	0	22
6545	Hexaminolevulinate	0	22
6993	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate, L-Malic Acid	0	22
7591	Lornoxicam	0	22
7686	Human Albumin As Macroaggregates	0	22
10377	Selexipag	0	22
11364	Rabies Virus (Inactivated) Strain Wistar (Pm/Wi 38-1503-3m)	0	22
11429	Aluminium, Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate, Amorphous Aluminium Hydroxyphosphate Sulphate	0	22
322	Xylometazoline Hydrochloride, Dexpanthenol	0	21
431	Trimetazidine Dihydrochloride	0	21
607	Levomethadone Hydrochloride	0	21
629	Estradiol Valerate	0	21
650	Timolol Maleate, Latanoprost	0	21
681	Formoterol Fumarate Dihydrate, Beclometasone Dipropionate Anhydrous	0	21
756	Loratadine	0	21
939	Dimeticone, Loperamide Hydrochloride	0	21
991	Alternaria Alternata	0	21
1026	Dermatophagoides Farinae	0	21
1151	Valsartan, Amlodipine	0	21
1283	Amlodipine, Lisinopril	0	21
1286	Adalimumab	0	21
1384	Amoxicillin Trihydrate	0	21
1457	Testosterone Enantate	0	21
1473	Chlorhexidine Gluconate, Lidocaine Hydrochloride	0	21
1910	Arnica Flower Tincture (1:10) Extracting Solvent: Ethanol 70 % (V/V)	0	21
2204	Brinzolamide, Timolol	0	21
2212	Nitric Oxide	0	21
2311	Timolol Maleate, Bimatoprost	0	21
2327	Ciprofloxacin Hydrochloride	0	21
2380	Betamethasone Dipropionate, Salicylic Acid	0	21
2622	Cefpodoxime	0	21
2882	Megestrol Acetate	0	21
3165	Calcitriol	0	21
3214	Diclofenac Epolamine	0	21
3511	Isoniazid	0	21
3563	Ketamine	0	21
3658	Potassium Chloride, Sodium Chloride	0	21
4338	Dasatinib	0	21
4364	Zanamivir	0	21
4393	Tiapride Hydrochloride	0	21
5218	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate	0	21
6531	Ethyl Esters Of Iodised Fatty Acids From Poppyseed Oil	0	21
7463	Levobupivacaine Hydrochloride	0	21
8806	Gadodiamide	0	21
11437	Varicella Virus Oka Strain, (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells	0	21
56	Bevacizumab	0	20
77	Amlodipine Besilate	0	20
259	Mefenamic Acid	0	20
267	Clopidogrel	0	20
308	Phenoxymethylpenicillin Potassium	0	20
309	Nimesulide	0	20
328	Fluorouracil, Salicylic Acid	0	20
382	Aluminium Phosphate, Diphtheria Toxoid, Tetanus Toxoid, Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Pertussis Fimbrial Agglu	0	20
426	Amitriptyline Hydrochloride	0	20
496	Helium, Carbon Monoxide	0	20
539	Apremilast	0	20
603	Agomelatine	0	20
690	Betamethasone Sodium Phosphate	0	20
872	Ketotifen Hydrogen Fumarate	0	20
1511	Buspirone Hydrochloride	0	20
2339	Dalbavancin	0	20
2578	Phenobarbital	0	20
2586	Lactulose	0	20
2770	Ciprofloxacin Hydrochloride Monohydrate	0	20
2831	Tibolone	0	20
2889	Ketoconazole	0	20
2968	Dry Extract From Primula Root (6-7 : 1), Extracting Agent: Ethanol 47.4% (V/V), Dry Extract From Thyme Herb (6-10 : 1), Extracting Agent: Ethanol 70% (V/V)	0	20
3057	Melperone Hydrochloride	0	20
3073	Buserelin Acetate	0	20
3989	Rifaximin	0	20
4463	Methylprednisolone Acetate	0	20
4517	Hexamidine Diisetionate	0	20
5044	Foscarbidopa, Foslevodopa	0	20
5151	Epinephrine Bitartrate, Lidocaine Hydrochloride	0	20
6382	Sodium Oxidronate	0	20
6883	Indocyanine Green	0	20
11430	Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate, Amorphous Aluminium Hydroxyphosphate Sulphate	0	20
202	Alendronic Acid, Colecalciferol	0	19
302	Etoricoxib	0	19
402	Memantine Hydrochloride	0	19
460	Naloxone Hydrochloride, Oxycodone Hydrochloride	0	19
475	Iodine (123i) Iobenguane	0	19
478	Levodropropizine	0	19
591	Trihexyphenidyl Hydrochloride	0	19
626	Human Coagulation Factor Ix	0	19
776	Alfentanil Hydrochloride	0	19
1445	Losartan Potassium	0	19
1662	Lacidipine	0	19
1941	Glucosamine Sulfate Sodium Chloride	0	19
2080	Proguanil Hydrochloride, Atovaquone	0	19
2225	Pyridoxine Hydrochloride	0	19
2750	Dry Extract Of Marshmallow Root (Der 7-9:1), Extraction Solvent Water, Dry Extract Of Thyme (7-13:1), Extraction Solvent: Water	0	19
3105	Calcium Chloride Dihydrate	0	19
3421	Vinpocetine	0	19
3682	Human Chorionic Gonadotropin	0	19
3770	Ganciclovir Sodium	0	19
7462	Levobupivacaine	0	19
8460	Sorafenib	0	19
8556	Ritonavir	0	19
201	Acitretin	0	18
214	Alendronic Acid	0	18
687	Rivastigmine	0	18
710	Human Plasma Protein	0	18
898	Chlorphenamine Maleate	0	18
907	Olopatadine	0	18
1246	Codeine Phosphate Hemihydrate	0	18
1395	Ampicillin Sodium, Sulbactam Sodium	0	18
1408	Terbinafine Hydrochloride	0	18
1650	Piperacillin, Tazobactam	0	18
1663	Propiverine Hydrochloride	0	18
1667	Chlorphenamine Maleate, Paracetamol	0	18
1767	Azithromycin Dihydrate	0	18
1781	Disodium Phosphate Dodecahydrate, Sodium Dihydrogen Phosphate Dihydrate	0	18
1865	Ranitidine	0	18
1940	Diclofenac Sodium, Misoprostol	0	18
2058	Ipratropium Bromide Monohydrate	0	18
2129	Diosmin, Hesperidin	0	18
2318	Prilocaine Hydrochloride	0	18
2438	Rifampicin	0	18
3088	Varenicline	0	18
3503	Etoposide	0	18
3505	Suxamethonium Chloride Dihydrate	0	18
4105	Hydrocortisone Sodium Succinate	0	18
4256	Human Cytomegalovirus Immunoglobulin	0	18
4839	Duloxetine Hydrochloride	0	18
5309	Emtricitabine, Tenofovir Disoproxil	0	18
5421	Timolol Maleate, Pilocarpine Hydrochloride	0	18
5476	Esketamine	0	18
6083	Somatropin	0	18
6388	Extract Of Hedera Helix Folium (2.2 – 2.9 : 1), Extracting Agent: Ethanol 50% (V / V), Propylene Glycol (98 : 2)	0	18
6448	Ornithine Aspartate	0	18
6567	Chondroitin Polysulfate	0	18
6738	Icatibant Acetate	0	18
11290	Technetium (99mtc)	0	18
30	Erythromycin Ethylsuccinate	0	17
151	Hydrochlorothiazide, Lisinopril	0	17
192	Paracetamol, Acetylsalicylic Acid, Caffeine	0	17
401	Tamsulosin Hydrochloride, Dutasteride	0	17
505	Simeticone	0	17
528	Lauromacrogol 400	0	17
628	Dienogest, Estradiol Valerate	0	17
761	Letrozole	0	17
963	Betamethasone Valerate, Fusidic Acid	0	17
1007	Ambrosia Artemisiifolia	0	17
1028	Dog Epithelia	0	17
1501	Misoprostol	0	17
1786	Sodium Chloride, Glucose	0	17
1790	Glucose	0	17
2085	Valsartan, Sacubitril	0	17
2164	Hydroxychloroquine Sulfate	0	17
2437	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium Acetate Trihydrate	0	17
2894	Dexamethasone, Tobramycin	0	17
3076	Clobetasol Propionate	0	17
3104	Fluvastatin Sodium	0	17
3185	Calcium Polystyrene Sulfonate	0	17
3231	Rizatriptan Benzoate	0	17
3236	Lithium Carbonate	0	17
3438	Cefalexin	0	17
3647	Procaine Hydrochloride	0	17
3657	Potassium Chloride, Glucose	0	17
3679	Fluorocholine (18f) Chloride	0	17
3746	Minocycline	0	17
4188	Pancreas Powder	0	17
4355	Triptorelin Acetate	0	17
4512	Desflurane	0	17
5020	Pentetic Acid	0	17
5938	Micafungin	0	17
6952	Lanreotide	0	17
7194	Dry Extract From Cimicifuga Racemosa (L.) Nutt., Rhizoma (Black Cohosh) (5-10:1), Extraction Solvent: Ethanol 58 % (V/V)	0	17
7464	Levocabastine Hydrochloride	0	17
7692	Betiatide	0	17
8074	Neostigmine Methylsulfate	0	17
8129	Pertechnetate (99mtc) Sodium	0	17
8154	Sobrerol	0	17
8639	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Aspartic Acid, Glutamic Acid, Glycine, Omega-3-Acid Triglycerides, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Glucose Mo	0	17
9826	Phentermine, Topiramate	0	17
10538	Pantothenate Sodium, Riboflavin Sodium Phosphate, Biotin, Cyanocobalamin, Folic Acid, Nicotinamide, Sodium Ascorbate, Thiamine Nitrate, Pyridoxine Hydrochloride	0	17
11179	Diflucortolone Valerate, Isoconazole Nitrate	0	17
11274	Salmonella Typhi, Strain Ty21a (Live, Attenuated)	0	17
25	Brivaracetam	0	16
222	Ursodeoxycholic Acid	0	16
422	Adenosine	0	16
448	Sertraline Hydrochloride	0	16
569	Atomoxetine Hydrochloride	0	16
579	Meropenem	0	16
592	Cinnarizine, Dimenhydrinate	0	16
648	Biperiden Lactate	0	16
927	Prochlorperazine Maleate	0	16
929	Naproxen	0	16
1003	Lurasidone	0	16
1018	Cat Epithelia	0	16
1391	Ampicillin Sodium	0	16
1429	Paracetamol, Caffeine, Codeine Phosphate Hemihydrate	0	16
1442	Antithrombin Iii Human	0	16
1493	Sodium Pyrophosphate Decahydrate	0	16
1747	Carbomer 974p	0	16
1993	Ibandronic Acid Monosodium Salt, Monohydrate	0	16
2011	Itopride Hydrochloride	0	16
2017	Cytisinicline	0	16
2037	Ganirelix	0	16
2187	Tocilizumab	0	16
2542	Sulpiride	0	16
2697	Fenofibrate Micronised	0	16
2807	Rituximab	0	16
3125	Lanthanum	0	16
3136	Calcium	0	16
3621	Chlortalidone	0	16
3897	Hydrochlorothiazide, Irbesartan	0	16
3997	Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Sodium Sulfate Anhydrous, Macrogol 4000	0	16
4061	Morphine Sulfate Pentahydrate	0	16
4316	Danaparoid Sodium	0	16
4569	13c-Urea	0	16
4595	Magnesium Citrate	0	16
4715	Pamidronate Disodium	0	16
5257	Metoclopramide Hydrochloride Anhydrous	0	16
5650	Penciclovir	0	16
5721	Gemfibrozil	0	16
6756	Nicorandil	0	16
9150	Pentamidine Isetionate	0	16
9158	Thiopental Sodium	0	16
9787	Dornase Alfa	0	16
6	Benzocaine	0	15
52	Bendroflumethiazide	0	15
159	Ethinylestradiol	0	15
174	Amlodipine Besilate, Perindopril Arginine	0	15
288	Naphazoline Hydrochloride	0	15
299	Tiotropium Bromide	0	15
654	Clonazepam	0	15
733	Spironolactone	0	15
777	Alfentanil	0	15
799	Paracetamol, Codeine Phosphate	0	15
995	Atorvastatin, Ezetimibe	0	15
1013	Betula	0	15
1019	Corylus Avellana L.	0	15
1087	Guinea Pig Epithelia	0	15
1088	Hamster Epithelia	0	15
1093	Horse Epithelia	0	15
1124	Taraxacum Officinale	0	15
1251	Diosmectite	0	15
1331	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Tryptophan, Lysine Acetate, Lysine Monohydrate	0	15
1448	Cilastatin Sodium, Imipenem Monohydrate	0	15
1458	Iron(Iii) Ion	0	15
1495	Sulodexide	0	15
1598	Antithrombin Iii	0	15
1664	Dipyridamole	0	15
1811	Sugammadex Sodium	0	15
1883	Arnica Montana Mother Tincture	0	15
1923	Perindopril Arginine	0	15
1933	Hypromellose	0	15
2051	Hydroxyzine Hydrochloride	0	15
2081	Enalapril Maleate, Lercanidipine Hydrochloride	0	15
2087	Fenoterol Hydrobromide, Ipratropium Bromide Monohydrate	0	15
2162	Metformin Hydrochloride, Linagliptin	0	15
2263	Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium (S)-Lactate Solution	0	15
2468	Benzydamine Hydrochloride, Cetylpyridinium Chloride	0	15
2498	Human Coagulation Factor Viii	0	15
2814	Triamcinolone Hexacetonide	0	15
2979	Dry Extract Of Thyme (7-13:1), Extraction Solvent: Water, Liquid Extract From Marshmallow Root (Der 1:12-14), Extraction Solvent: Water	0	15
3025	Ketotifen	0	15
3232	Ketamine Hydrochloride	0	15
3259	Sodium Citrate	0	15
3274	Ciclosporin	0	15
3293	Levodopa, Carbidopa Monohydrate	0	15
3500	Mycophenolate Mofetil	0	15
3948	Perindopril Tert-Butylamine	0	15
4063	Heparin Sodium, Methyl Parahydroxybenzoate, Allantoin, Sorbic Acid, Liquid Extract From Allium Cepa Bulb (0.16:1), Extraction Solvent: Water	0	15
4195	Noradrenaline Tartrate	0	15
4260	Liothyronine Sodium	0	15
4369	Deferasirox	0	15
4410	Methylergometrine Maleate	0	15
4793	Prednisolone Acetate	0	15
5060	Dried Ferrous Sulfate	0	15
5324	Cilastatin, Imipenem	0	15
5406	Eptifibatide	0	15
6558	Nitrendipine	0	15
6727	Bitter Candytuft Fresh Plant Extract, Matricaria Liquid Extract, Menthae Piperitae Folium, Melissae Folii Dry Aqueous Extract, Glycyrrhiza Glabra Root, Carvi Extractum Fluidum	0	15
6728	Milk Thistle Fruit Extract, Bitter Candytuft Fresh Plant Extract, Matricaria Liquid Extract, Menthae Piperitae Folium, Chelidonium Majus, Melissae Folii Dry Aqueous Extract, Glycyrrhiza Glabra Root, Angelica Archangelica Extract, Carvi Extractum Fluidum	0	15
6801	Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Poliovirus (Inactivated) Type 1 (Mahoney Strain)	0	15
6913	Tiotropium, Olodaterol	0	15
8509	Nitisinone	0	15
10523	Vinblastine Sulfate	0	15
10814	Tetracosactide	0	15
112	Sage Leaf (Salvia Officinalis)	0	14
384	Dutasteride	0	14
435	Lisinopril Dihydrate	0	14
471	Epinephrine Bitartrate	0	14
636	Fluticasone Propionate, Salmeterol Xinafoate	0	14
674	Isopropyl Alcohol	0	14
812	Pitavastatin	0	14
997	Magnesium Hydroxide, Aluminium Hydroxide	0	14
1004	Alnus Glutinosa L.	0	14
1009	Artemisia Vulgaris L.	0	14
1137	Wheat Flour	0	14
1271	Tetracycline Hydrochloride	0	14
1434	Propranolol Hydrochloride	0	14
1480	Chlorhexidine Gluconate, Lidocaine Hydrochloride Monohydrate	0	14
1503	Anidulafungin	0	14
1770	Azelaic Acid	0	14
1809	Diclofenac Potassium	0	14
1931	Atorvastatin Calcium	0	14
2010	Milrinone	0	14
2086	Dexibuprofen	0	14
2126	Mebeverine Hydrochloride	0	14
2341	Mirabegron	0	14
2843	Doxylamine Hydrogen Succinate, Pyridoxine Hydrochloride	0	14
2870	Nicotine Bitartrate Dihydrate	0	14
3092	Cabazitaxel	0	14
3118	Crataegi Folium Cum Flore	0	14
3140	Calcium Folinate Pentahydrate	0	14
3195	Zinc Oxide	0	14
3328	Indapamide, Amlodipine Besilate	0	14
3653	Chlorprothixene Hydrochloride	0	14
3747	Escitalopram	0	14
3748	Citalopram Hydrobromide	0	14
4126	Methylprednisolone Sodium Succinate	0	14
4127	Molsidomine	0	14
4382	Dexmedetomidine	0	14
4526	Oxybutynin Hydrochloride	0	14
4657	Phenytoin	0	14
5430	Nicergoline	0	14
5952	Perampanel	0	14
5989	Human Tetanus Immunoglobulin	0	14
6384	Pelargonium Sidoides Root Liquid Extraction Preparation (1 : 8-10), Extraction Solvent: Ethanol 11 % (W/W)	0	14
6758	Gozetotide	0	14
8089	Mitoxantrone	0	14
8441	Cyanocobalamin, Thiamine Nitrate, Pyridoxine Hydrochloride	0	14
8811	Bacillus Calmette-Guérin (Bcg), Tice	0	14
10900	Verapamil Hydrochloride, Trandolapril	0	14
176	Terlipressin	0	13
217	Carglumic Acid	0	13
420	Prednisolone Sodium Phosphate	0	13
455	Tenoxicam	0	13
531	Fosfomycin Trometamol	0	13
542	Aflibercept	0	13
811	Alitretinoin	0	13
1029	Fraxinus Excelsior L.	0	13
1032	Olea Europaea L.	0	13
1056	Aedes Communis	0	13
1068	Blatella Germanica	0	13
1069	Botrytis Cinerea	0	13
1078	Duck Feathers, Chicken Feathers, Goose Feathers	0	13
1080	Ephestia Kuehniella	0	13
1090	Helminthosporium Halodes	0	13
1112	Rabbit Epithelia	0	13
1114	Rhizopus Nigricans	0	13
1120	Serpula Lacrimans	0	13
1278	Chlormadinone Acetate, Ethinylestradiol	0	13
1292	Ethinylestradiol, Norgestimate	0	13
1520	Thiamine Hydrochloride, Cyanocobalamin, Pyridoxine Hydrochloride	0	13
1563	Ascorbic Acid, Paracetamol	0	13
1569	Sodium Polystyrene Sulfonate	0	13
1724	Apraclonidine	0	13
1733	Aprotinin	0	13
1803	Hydroxycarbamide	0	13
1810	Lercanidipine Hydrochloride	0	13
1925	Arsenic Trioxide	0	13
1985	Eucalyptus Oil	0	13
2195	Ciclopirox	0	13
2203	Aztreonam	0	13
2362	Gentamicin, Betamethasone	0	13
2463	Benzylpenicillin	0	13
2568	Bexarotene	0	13
2702	Etilefrine Hydrochloride	0	13
2943	Rocuronium Bromide	0	13
3020	Prednisone	0	13
3112	Caffeine Citrate	0	13
3192	Deflazacort	0	13
3865	Clomethiazole	0	13
3874	Dipotassium Clorazepate	0	13
3885	Cloxacillin Sodium	0	13
4197	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Glucose Monohydrate, Sodium Acetate Trihydrate, Sodium Gluconate	0	13
4198	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Acetate Trihydrate, Sodium Gluconate	0	13
4607	Pinaverium Bromide	0	13
4689	Betamethasone Dipropionate, Betamethasone Sodium Phosphate	0	13
5092	Mitoxantrone Hydrochloride	0	13
5183	Anhydrous Levothyroxine Sodium	0	13
5287	Fampridine	0	13
5332	Lutetium (177lu) Chloride	0	13
5350	Primidone	0	13
5504	Etomidate	0	13
5602	Fenticonazole Nitrate	0	13
5788	Ispaghula Husk	0	13
5790	Flucloxacillin Sodium Monohydrate	0	13
5944	Furosemide Sodium	0	13
6080	Gemcitabine Hydrochloride	0	13
6358	Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Lactate (As 50% Solution)	0	13
6573	Noscapine Hydrochloride	0	13
6803	Tetanus Toxoid, Algeldrate	0	13
6940	Iodine	0	13
7363	Tioguanine	0	13
7841	Mercaptopurine	0	13
8048	Benfotiamine, Pyridoxine Hydrochloride	0	13
8696	Indium In-111 Pentetreotide	0	13
8991	Palonosetron Hydrochloride	0	13
9148	Pivmecillinam Hydrochloride	0	13
9491	Promazine Hydrochloride	0	13
21	Insulin Glargine	0	12
73	Moxifloxacin Hydrochloride	0	12
114	Matricariae Flos	0	12
115	Melissa Leaf	0	12
209	Pantoprazole Sodium Sesquihydrate	0	12
228	Ascorbic Acid, Acetylsalicylic Acid	0	12
263	Escitalopram Oxalate	0	12
406	Copper Gluconate, Manganese Gluconate, Potassium Iodide, Sodium Selenite, Zinc Gluconate	0	12
437	Dienogest	0	12
456	Allopurinol	0	12
498	Flunisolide	0	12
504	Beclometasone Dipropionate Anhydrous	0	12
536	Fluoxetine	0	12
664	Nabumetone	0	12
670	Amoxicillin Trihydrate, Potassium Clavulanate	0	12
781	Alimemazine Tartrate	0	12
840	Melphalan Hydrochloride	0	12
841	Vespula Spp. (802)	0	12
870	Chloropyramine Hydrochloride	0	12
1008	Anthoxanthum Odoratum L.	0	12
1021	Dactylis Glomerata L.	0	12
1023	Dactylis Glomerata L., Phleum Pratense L., Anthoxanthum Odoratum L., Lolium Perenne L., Poa Pratensis L.	0	12
1031	Lolium Perenne L.	0	12
1033	Parietaria Officinalis L.	0	12
1034	Phleum Pratense L.	0	12
1035	Poa Pratensis L.	0	12
1046	Lepidoglyphus Destructor	0	12
1048	Plantago Lanceolata	0	12
1049	Platanus Acerifolia	0	12
1050	Populus Alba	0	12
1129	Triticum Aestivum	0	12
1145	Diosmin	0	12
1367	Amlodipine, Ramipril	0	12
1464	Oxybuprocaine Hydrochloride	0	12
1466	Tetracaine Hydrochloride	0	12
1860	Fingolimod Hydrochloride	0	12
2048	Hydrochlorothiazide, Candesartan Cilexetil	0	12
2068	Thiamazole	0	12
2069	Tapentadol Hydrochloride	0	12
2131	Moclobemide	0	12
2410	Betamethasone Valerate	0	12
2716	Potassium Chloride, Sodium Chloride, Glucose Monohydrate	0	12
2746	Bisoprolol Fumarate, Hydrochlorothiazide	0	12
2906	Urticae Folium	0	12
2980	Dry Extract Of Marshmallow Root (Der 7-9:1), Extraction Solvent Water, Dry Extract Of Lime Flower (3-8:1), Extraction Solvent: Water, Dry Extract Of Ribwort Plantain (4-6:1), Extraction Solvent: Water	0	12
3319	Nicardipine Hydrochloride	0	12
3472	Cefprozil	0	12
3542	Retinol Palmitate, Ascorbic Acid, Biotin, Colecalciferol, Cyanocobalamin, Dexpanthenol, Folic Acid, Nicotinamide, Pyridoxine Hydrochloride, Riboflavin Sodium Phosphate Dihydrate, Dl-Alpha-Tocopherol, Cocarboxylase Tetrahydrate	0	12
3718	Troxerutin	0	12
4023	Glycopyrronium Bromide, Neostigmine Methylsulfate	0	12
4073	Sodium Fluoride	0	12
4145	Pancreas Powder From Porcine	0	12
4292	Dabigatran Etexilate Mesilate	0	12
4380	Dexketoprofen Trometamol	0	12
4394	Trimethoprim	0	12
4499	Sodium Fusidate	0	12
4539	Dexamethasone Sodium Phosphate, Gentamicin Sulfate	0	12
4987	Tiliae Flos	0	12
5276	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Acetate Trihydrate	0	12
5386	Econazole Nitrate, Triamcinolone Acetonide	0	12
5454	Crisantaspase	0	12
5844	Fomepizole Sulfate	0	12
6630	Lavender Oil	0	12
6887	Zinc Chloride, Potassium Iodide, Sodium Selenite, Copper Chloride Dihydrate, Manganese Chloride Tetrahydrate	0	12
7027	Ruxolitinib	0	12
7486	Cetrimide, Lidocaine	0	12
7621	Methylthioninium Chloride	0	12
7718	Pyridoxine Hydrochloride, Magnesium Lactate Dihydrate	0	12
8127	Sodium Molybdate (99mo)	0	12
8253	Naratriptan Hydrochloride	0	12
9289	Phloroglucinol	0	12
9450	Neomycin Sulfate, Nystatin, Polymyxin B Sulfate	0	12
9809	Tetracycline Hydrochloride, Metronidazole, Bismuth Subcitrate Potassium	0	12
11245	Tuberculin Ppd Rt 23	0	12
11276	Natalizumab	0	12
11444	Aluminium Phosphate, Haemophilus Influenzae Type B Polyribosylribitol Phosphate Conjugated To Meningococcal Protein Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulfate, Diphtheria Toxoid Adsorbed On Aluminium Phosphate, Tetanus Toxoid Adsorbed On Alu	0	12
31	Erythromycin Lactobionate	0	11
141	Glucose, Anhydrous, Sodium Hydrogen Carbonate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate	0	11
360	Urokinase	0	11
510	Fluticasone Furoate	0	11
512	Isoflurane	0	11
623	Phenylephrine Hydrochloride, Ascorbic Acid, Paracetamol	0	11
693	Albendazole	0	11
706	Olmesartan Medoxomil, Amlodipine, Hydrochlorothiazide	0	11
737	Warfarin Sodium	0	11
865	Levocabastine	0	11
1016	Blomia Tropicalis	0	11
1041	Salsola Kali L.	0	11
1045	Fagus Sylvatica L.	0	11
1051	Quercus Robur L.	0	11
1064	Aureobasidium Pullulans	0	11
1072	Chaetomium Globosum	0	11
1081	Epicoccum Purpurascens	0	11
1085	Fusarium Solani	0	11
1101	Mucor Racemosus	0	11
1109	Pleospora Herbarum	0	11
1127	Trichothecium Roseum	0	11
1227	Cladosporium Herbarum Extract, Cladosporium Cladosporioides	0	11
1234	Penicillium Digitatum, Penicillium Expansum, Penicillium Notatum	0	11
1352	Amitriptyline	0	11
1369	Amsacrine	0	11
1413	Nandrolone Decanoate	0	11
1524	Rifabutin	0	11
1535	Magnesium Hydroxide	0	11
1752	Quetiapine Fumarate	0	11
1760	Darbepoetin Alfa	0	11
1846	Fondaparinux Sodium	0	11
2008	Bisoprolol Fumarate, Perindopril Arginine	0	11
